Tawa N Tandoor,Gurgaon,U-16/10 DLF Phase 3- Gurgaon,North Indian- Mughlai- Chinese,650,No,Yes,No,No,2.6,Average,15
The Paradise Biryani,Gurgaon,Pink Town House Market- DLF Phase 3- Gurgaon,Biryani- North Indian,200,No,No,No,No,2.9,Average,5
The Royal,Gurgaon,1st Floor- Rapid Metro Station- DLF Phase 3- Gurgaon,Fast Food- Beverages,200,No,No,No,No,0,Not rated,0
Theka Desi Khaana,Gurgaon,Shop U-16/64- DLF Phase 3- Gurgaon,North Indian- Chinese,400,No,No,No,No,0,Not rated,0
Tobasco Kitchen,Gurgaon,U-9/1- DLF Phase 3- Gurgaon,Fast Food- Pizza,100,No,No,No,No,3.1,Average,9
Tpot,Gurgaon,Rapid Metro Phase 3- DLF Phase 3- Gurgaon,Fast Food- Beverages,600,No,No,No,No,0,Not rated,3
Uncle's Cafe,Gurgaon,75- Behind RBS- DLF Phase 3- Gurgaon,North Indian- Biryani- Fast Food- Chinese,300,No,No,No,No,0,Not rated,2
Welcome Cafeteria,Gurgaon,U-8/36- DLF Phase 3- Gurgaon,North Indian- Mughlai,700,No,Yes,No,No,3.1,Average,7
Yo Yo China Town,Gurgaon,S 31A/1- Near St. Stephen's Hospital- DLF Phase 3- Gurgaon,Chinese- North Indian- South Indian,350,No,No,No,No,3.1,Average,9
Caterspoint,Gurgaon,S-27/11- DLF Phase 3- Gurgaon,Mexican- American- Healthy Food,350,No,No,No,No,2.9,Average,4
Bake-a-boo,Gurgaon,U 55- DLF Phase 3- Gurgaon,Bakery,500,No,No,No,No,0,Not rated,1
Burger Hut,Gurgaon,U-6/50- Near Yashwant Department Store- DLF Phase 3- Gurgaon,Burger- Fast Food- Chinese,300,No,No,No,No,0,Not rated,0
China Gatherings,Gurgaon,U-75/52- Near RBS Building- DLF Phase 3- Gurgaon,Chinese- Thai,300,No,No,No,No,0,Not rated,0
Crazy Bhukkhad,Gurgaon,U-80- DLF Phase 3- Gurgaon,North Indian- Chinese,200,No,No,No,No,0,Not rated,2
Deez Biryani & Kebabs,Gurgaon,S-27/17- Nathupura- DLF Phase 3- Gurgaon,Biryani- North Indian- Mughlai,300,No,No,No,No,0,Not rated,1
Fomads,Gurgaon,U-25/27- Ground Floor- DLF Phase 3- Gurgaon,North Indian- Chinese,350,No,No,No,No,0,Not rated,1
Happy Beings,Gurgaon,50/21- U Block- DLF Phase 3- Gurgaon,North Indian- Mughlai- Chinese,400,No,Yes,No,No,2.7,Average,28
InstaDozza,Gurgaon,Inside DLF Phase 3 Rapid Metro Station- DLF Phase 3- Gurgaon,South Indian,800,No,No,No,No,2.7,Average,29
Mom's Kitchen,Gurgaon,U-9/26- DLF Phase 3- Gurgaon,North Indian,150,No,No,No,No,0,Not rated,0
The Baker's Bar  ... Bakery & Cafe,Gurgaon,16/8- U Block- DLF Phase 3- Gurgaon,Italian- Lebanese- Fast Food- Bakery,400,No,No,No,No,0,Not rated,1
Veg Ex,Gurgaon,DLF Phase 3- Gurgaon,North Indian,500,No,No,No,No,0,Not rated,0
Volt - By Plan B,Gurgaon,Moulsari Road- Near Moulsari Arcade- DLF Phase 3- Gurgaon,Mediterranean- Mughlai- Thai- North Indian- Chinese,100,No,No,No,No,0,Not rated,0
ZASTY,Gurgaon,DLF Phase 3- Gurgaon,Continental- North Indian- Asian,500,No,No,No,No,3,Average,6
Aahar,Gurgaon,U-6/50- DLF Phase 3- Gurgaon,North Indian- South Indian- Chinese,500,Yes,No,No,No,3.3,Average,12
Chicken Bytes,Gurgaon,Shop 4- U-6/50- DLF Phase 3- Gurgaon,North Indian- Mughlai- Chinese,150,No,No,No,No,3.1,Average,19
Flying Cakes,Gurgaon,Shop 3- U-6/50- DLF Phase 3- Gurgaon,Bakery,100,No,No,No,No,3.1,Average,14
Punjabi Tadka,Gurgaon,U-16/24- DLF Phase 3- Gurgaon,North Indian,600,No,No,No,No,2.8,Average,11
Coldpress Company,Gurgaon,U79/12 DLF Phase 3- Gurgaon,Healthy Food- Juices- Salad- Italian- Continental,1000,Yes,No,No,No,2.7,Average,70
Crudo Juicery,Gurgaon,DLF Phase 3- Gurgaon,Beverages- Salad- Beverages,400,No,No,No,No,3.1,Average,18
First Eat,Gurgaon,DLF Phase 3- Gurgaon,Healthy Food- North Indian- Continental,300,No,No,No,No,2.9,Average,14
Zoe,Gurgaon,T-24- Cyber Green- DLF Phase 3- Gurgaon,Juices- Beverages- Healthy Food,500,No,No,No,No,2.7,Average,48
Dabba Meat,Gurgaon,Opposite Hamilton Court- Galleria Road- DLF Phase 4- Gurgaon,North Indian,350,No,No,No,No,3.6,Good,52
Kashmiri Kitchen,Gurgaon,Near IFFCO Chowk Metro Station- Opposite Metro Pillar 141- DLF Phase 4- Gurgaon,Kashmiri,100,No,No,No,No,0,Not rated,1
Rumi's Kitchen,Gurgaon,DLF Phase 4- Gurgaon,Biryani- Lucknowi- North Indian,200,No,No,No,No,0,Not rated,0
Baking Bad,Gurgaon,DLF Phase 4- Gurgaon,Italian- Pizza,300,No,No,No,No,0,Not rated,0
Bamboo Boat,Gurgaon,Behind Supermart 2- DLF Phase 4- Gurgaon,Japanese- Tibetan- Vietnamese- Korean,400,No,No,No,No,0,Not rated,2
Big Jack's,Gurgaon,DLF Phase 4- Gurgaon,Continental- Burger- American,300,No,No,No,No,0,Not rated,0
Kebab Gali,Gurgaon,A 226 & 227- Ground Floor- Super Mart 1- DLF Phase 4- Gurgaon,North Indian- Mughlai- Biryani,350,No,No,No,No,0,Not rated,0
Lucknow Mail,Gurgaon,Shop 4- Plot 1126- DLF Phase 4- Gurgaon,Awadhi- North Indian- Mughlai,200,No,No,No,No,0,Not rated,1
Monster's Cafe,Gurgaon,Opposite DLF Galleria Market- DLF Phase 4- Gurgaon,Continental- North Indian- Chinese,100,No,No,No,No,0,Not rated,0
Monty's Chicken Wings,Gurgaon,E-5- Supermart 2- DLF Phase 4- Gurgaon,Fast Food,400,No,No,No,No,0,Not rated,0
My Country Platter,Gurgaon,Near Supermart 2- DLF Phase 4- Gurgaon,Asian- Chinese- North Indian,500,No,No,No,No,0,Not rated,0
SARA World Cuisine,Gurgaon,D-10- Supermart 2- DLF Phase 4- Gurgaon,Italian- Fast Food,500,No,No,No,No,3,Average,4
Wah! Amritsar,Gurgaon,E-21- Supermart 2- DLF Phase 4- Gurgaon,North Indian- Mughlai,550,No,No,No,No,0,Not rated,3
World In A Box,Gurgaon,DLF Phase 4- Gurgaon,Healthy Food- European- Continental- Salad,400,No,No,No,No,0,Not rated,0
Bun Intended,Gurgaon,DLF Phase 4- Gurgaon,Burger- American- Fast Food,600,No,No,No,No,0,Not rated,0
Cafe Gatherings,Gurgaon,B-133- Supermart 1- DLF Phase 4- Gurgaon,Cafe- Continental,300,No,No,No,No,0,Not rated,1
Cafe Soul Garden,Gurgaon,Next to Supermart 2- DLF Phase 4- Gurgaon,Cafe- Continental- Italian- Pizza,300,No,No,No,No,0,Not rated,0
Food O Gram,Gurgaon,DLF Phase 4- Gurgaon,North Indian- Mughlai,700,No,No,No,No,2.9,Average,10
Happy Hakka,Gurgaon,Super Mart 2- DLF Phase 4- Gurgaon,Chinese- Asian- Thai,350,No,No,No,No,3.1,Average,5
Kaiser,Gurgaon,Super Mart 2- DLF Phase 4- Gurgaon,North Indian- Mughlai,500,No,No,No,No,2.9,Average,4
Pizza Central,Gurgaon,B-210- DLF Super Mart 1- DLF Phase 4- Gurgaon,Fast Food- Italian- Pizza,550,No,No,No,No,2.9,Average,4
Tasty Fare,Gurgaon,DLF Phase 5- Gurgaon,American- Fast Food,100,No,No,No,No,0,Not rated,0
Burger Point,Gurgaon,Shop 4- Near Genpact- DLF Phase 5- Gurgaon,Burger- Fast Food,400,No,No,No,No,0,Not rated,0
Drifters Cafe,Gurgaon,Club 5- Club Drive- DLF Phase 5- Gurgaon,Chinese- Thai- Asian,100,No,No,No,No,0,Not rated,1
Oh! Fudge,Gurgaon,DLF Phase 5- Gurgaon,Bakery- Desserts,350,No,No,No,No,0,Not rated,3
Anjlika,Gurgaon,LG-3- DLF South Point Mall- Golf Course Road- Gurgaon,Bakery- Desserts- Fast Food,100,No,No,No,No,0,Not rated,2
IZU,Gurgaon,15- Upper Ground Floor- DLF South Point Mall- Golf Course Road- Gurgaon,Japanese- Sushi,200,No,No,No,No,0,Not rated,0
Sugar & Spice - Le Marche,Gurgaon,DLF South Point Mall- Golf Course Road- Gurgaon,Bakery- Fast Food,600,No,No,No,No,0,Not rated,0
Bizibean,Gurgaon,GK-1- Upper Basement- DLF South Point Mall- Golf Course Road- Gurgaon,Cafe,700,No,No,No,No,3.2,Average,47
ChandChini,Gurgaon,101 & 101B- 1st Floor- DLF South Mall- Golf Course Road- Gurgaon,North Indian- Mithai- Chinese- Street Food,700,No,Yes,No,No,2.5,Average,79
Coffee & Chai Co.,Gurgaon,UG-8- DLF South Point Mall- Golf Course Road- Gurgaon,Italian- Mexican- Cafe,200,No,No,No,No,3.5,Good,29
Greek Food & Beyond,Gurgaon,314- 3rd Floor- South Point Mall- Golf Course Road- Gurgaon,Greek- Mediterranean,250,No,No,No,No,0,Not rated,1
Mediumwelldone,Gurgaon,LG-34- DLF South Point Mall- Golf Course Road- Gurgaon,American- European- North Indian,150,No,No,No,No,0,Not rated,0
Sonya Bakery Cafe,Gurgaon,B-202- 2nd Floor- DLF South Point Mall- Golf Course Road- Gurgaon,Bakery- Desserts- Beverages,500,No,Yes,No,No,2.7,Average,17
Soul & Spice Co.,Gurgaon,UG-7- DLF South Point Mall- Golf Course Road- Gurgaon,North Indian- Street Food- Beverages,200,No,No,No,No,3,Average,9
7 Degrees Brauhaus,Gurgaon,310 & 311- 3rd Floor- DLF South Point Mall- Golf Course Road- Gurgaon,Continental- North Indian- European- Finger Food,250,No,No,No,No,3,Average,7
Cafe Amaretto,Gurgaon,Ground Floor- DLF South Point Mall- Golf Course Road- Gurgaon,Cafe- Italian- European- Bakery,100,No,No,No,No,2.9,Average,5
Sibang Bakery,Gurgaon,108- 1st Floor- DLF South Point Mall- Golf Course Road- Gurgaon,Bakery- Desserts- Beverages,300,No,No,No,No,3,Average,8
The Hangout by 1861,Gurgaon,2- Lower Ground Floor- DLF South Point Mall- Golf Course Road- Gurgaon,Continental- American- Italian,150,No,No,No,No,3.1,Average,15
The Mad Teapot/The Wishing Chair,Gurgaon,Lower Ground Floor - DLF South Point Mall- Golf Course Road- Gurgaon,Cafe- Italian- Bakery,450,No,No,No,No,2.9,Average,16
Ninkasi Imperial Brews & Cookery,Gurgaon,201-204- 2nd Floor- DLF Star Mall- Sector 30- Gurgaon,North Indian- Asian- European,500,No,No,No,No,3,Average,4
Zaffran,Gurgaon,LG-001- DLF Star Mall- NH-8- Sector 30- Gurgaon,North Indian- Mughlai,400,No,No,No,No,0,Not rated,1
Spiritual Bar & Lounge-DoubleTree by Hilton,Gurgaon,DoubleTree by Hilton- Golf Course Road- Sector 56- Gurgaon,Pizza- Italian,450,No,Yes,No,No,3,Average,10
The Food Store - DoubleTree by Hilton,Gurgaon,DoubleTree by Hilton- Golf Course Road- Sector 56- Gurgaon,European- Italian,600,No,No,No,No,2.9,Average,9
Barista,Gurgaon,Ground Floor- DT City Centre Mall- MG Road- Gurgaon,Cafe,650,No,No,No,No,3.2,Average,24
Burger King,Gurgaon,Ground Floor- DT City Centre Mall- MG Road- Gurgaon,Burger- Fast Food,550,No,Yes,No,No,3.4,Average,19
Club Mojo,Gurgaon,CS-211- Level 2- DT City Centre Mall- MG Road- Gurgaon,North Indian- Chinese,500,No,No,No,No,2.9,Average,8
KFC,Gurgaon,Ground Floor- DT City Centre Mall- MG Road- Gurgaon,American- Fast Food- Burger,450,No,No,No,No,3,Average,8
Not Just Paranthas,Gurgaon,2nd Floor- DT City Centre Mall- MG Road- Gurgaon,North Indian,500,No,Yes,No,No,3.2,Average,39
Shree Rathnam,Gurgaon,212- DT City Centre Mall- MG Road- Gurgaon,South Indian- North Indian- Chinese,300,No,No,No,No,3.1,Average,10
Mogli's Coffee,Gurgaon,Shop 219- 2nd Floor- DLF City Center Mall- MG Road- Gurgaon,Cafe,500,No,No,No,No,3.3,Average,17
Pind Balluchi,Gurgaon,DT Mega Mall- 3rd Floor- DLF Phase 1- Gurgaon,North Indian- Mughlai,500,No,Yes,No,No,3.4,Average,37
Sip n Bite,Gurgaon,Food Court- 3rd Floor- DLF Mega Mall- DLF Phase 1- Gurgaon,North Indian- Chinese- Continental,600,No,Yes,No,No,3.5,Good,33
Abar Khabo,Gurgaon,3rd Floor- K4- DT Mega Mall- DLF Phase 1- Gurgaon,Bengali,200,No,No,No,No,3.1,Average,9
Moti Mahal Delux,Gurgaon,LG 24- DLF Mega Mall- Golf Course Road- DLF Phase 1- Gurgaon,North Indian,800,No,No,No,No,0,Not rated,3
The Lost Mughal,Gurgaon,DT Mega Mall- Golf Course Road- A Block- Sector 53- DLF Phase 1- Gurgaon,North Indian- Mughlai- Biryani,300,No,No,No,No,0,Not rated,2
Fortune Deli - Fortune Select Excalibur,Gurgaon,Fortune Select Excalibur- Sohna Road- Gurgaon,Bakery,450,No,No,No,No,0,Not rated,1
India on my Plate - Fortune Select Excalibur,Gurgaon,Fortune Select Excalibur- Sohna Road- Gurgaon,North Indian- Mughlai,300,No,No,No,No,0,Not rated,0
Orchid - Fortune Select Global,Gurgaon,Fortune Select Global- Global Arcade- MG Road- Gurgaon,North Indian- Chinese- Continental,150,No,No,No,No,0,Not rated,0
Hungry Buffoons,Gurgaon,Basement Parking- Level 1- Global Foyer Mall- Golf Course Road- Gurgaon,North Indian- Italian- Mexican,100,No,No,No,No,2.9,Average,4
Karim's,Gurgaon,GF-4- Global Foyer Mall- Sector 43- Gurgaon,Mughlai- North Indian,550,No,No,No,No,3,Average,14
Manhattan Brewery & Bar Exchange,Gurgaon,1st Floor- Global Foyer Mall- Sector 43- Golf Course Road- Gurgaon,Finger Food- American- Continental- North Indian- Italian,500,No,No,No,No,2.8,Average,13
Di Miso,Gurgaon,11- Ground Floor- Global Foyer Mall- Golf Course Road- Gurgaon,Korean- Japanese- Chinese- Asian,400,No,No,No,No,2.8,Average,5
Kuuraku,Gurgaon,Ground Floor- Global Foyer Mall- Golf Course Road- Gurgaon,Japanese,550,No,Yes,No,No,2.6,Average,12
Vapour Bar Exchange,Gurgaon,Global Foyer Mall- Golf Course Road- Gurgaon,Continental- Finger Food- Chinese- North Indian,550,No,No,No,No,3,Average,8
19 Flavours Biryani,Gurgaon,Global Foyer Mall- Sector 43- Golf Course Road- Gurgaon,Mughlai- Hyderabadi,300,No,No,No,No,3.1,Average,7
Bhai Ji Foods,Gurgaon,DLF Golf Links- Near American Express- Golf Course Road- Gurgaon,North Indian- Chinese,600,No,No,No,No,3.1,Average,18
Best Pizza Hut,Gurgaon,Mian Bajghera Road- Opposite Durga Sweets- Palam Vihar- Gurgaon,Fast Food,350,No,No,No,No,3,Average,22
Bikaner Sweets & Restaurant,Gurgaon,Bajgehara Road- New Palam Vihar- Near Palam Vihar- Gurgaon,North Indian- Street Food- Mithai,400,No,No,No,No,3,Average,4
Chaska Food Corner,Gurgaon,Shop 1- Bestech Park View Residency Market- Sector 3- Palam Vihar- Gurgaon,Chinese- North Indian,100,No,No,No,No,0,Not rated,0
Chulha,Gurgaon,346-A- Jade Villas- H Block- Opposite Gold's Gym-  Palam Vihar- Gurgaon,North Indian- Mughlai- Awadhi,300,No,No,No,No,0,Not rated,0
Dev Restaurant,Gurgaon,Shop 4- Bestech Park View Residency- Palam Vihar- Gurgaon,North Indian- Chinese,500,No,No,No,No,0,Not rated,0
Dietpoint,Gurgaon,Bajgera Chowk- New Palam Vihar- Near Palam Vihar- Gurgaon,Chinese- North Indian,300,No,No,No,No,0,Not rated,0
Gautam Bakery,Gurgaon,Opposite Ansal API- Palam Vihar- Gurgaon,Bakery- Fast Food,500,No,No,No,No,0,Not rated,3
Honey Hot & Spicy,Gurgaon,Bijwasan- Palam Vihar Road- Near Rashan Card Office- Palam Vihar- Gurgaon,North Indian- Chinese,500,No,No,No,No,0,Not rated,3
Hot & Spicy,Gurgaon,Opposite Mahindra Aura Apartment- New Palam Vihar- Near Palam Vihar- Gurgaon,North Indian- Chinese- South Indian- Fast Food,100,No,No,No,No,0,Not rated,0
Hot Fork,Gurgaon,C-98- Vyapar Kendra- Palam Vihar- Gurgaon,Chinese- Fast Food,200,No,No,No,No,0,Not rated,2
Icon Foods,Gurgaon,A-13- Opposite Power House- Main Gurgaon Road- Palam Vihar Extension- Palam Vihar- Gurgaon,North Indian- South Indian- Chinese,600,No,No,No,No,0,Not rated,1
Indochi Cafe & Restaurant,Gurgaon,G-1- Behind Ansal Plaza Mall- Palam Vihar- Gurgaon,North Indian- Mughlai- Chinese,700,No,No,No,No,3,Average,10
Love to Wish,Gurgaon,Opposite Golds Gym- Near Celebrity Homes- Palam Vihar- Gurgaon,Bakery- Desserts,1400,Yes,No,No,No,3.1,Average,18
M CríÂme,Gurgaon,K 1407- Palam Vihar- Gurgaon,Bakery- Desserts,1900,Yes,No,No,No,3.3,Average,56
Mamta Tiffin Service,Gurgaon,Block A- Rajendra Park- Bajghera Road- Near Railway Station- Sector 105- Near Palam Vihar- Palam Vihar- Gurgaon,North Indian,150,No,No,No,No,2.8,Average,14
Panther Restaurant,Gurgaon,Shop 1- Near Wine Shop- Krishna Chowk- Palam Vihar- Gurgaon Palam Vihar,North Indian- Chinese,150,No,No,No,No,3,Average,6
Pizza King,Gurgaon,2316/31- Chauma Road- Block A- Rajendra Park- Sector 105- Near Palam Vihar- Gurgaon,Pizza- Fast Food,300,No,Yes,No,No,3.6,Good,161
Radha Swami Shudh Vaishno Dhaba,Gurgaon,Near Yamaha Showroom- Ashok Vihar- Near- Palam Vihar- Gurgaon,North Indian,500,No,Yes,No,No,3.9,Good,52
RD's Authentic Aroma,Gurgaon,Shop 12- 12-A- 14- Block C2- GTM Shopping Arcade- Palam Vihar- Gurgaon,North Indian- South Indian- Chinese,350,No,No,No,No,0,Not rated,1
Savour,Gurgaon,427- H Block- Palam Vihar- Gurgaon,Biryani,250,No,No,No,No,0,Not rated,0
Sheetla Dhaba,Gurgaon,Dharma Colony- Opposite ACP Office- Palam Vihar- Gurgaon,North Indian,2500,Yes,No,No,No,2.5,Average,184
Shree Bikaner Mishthan Bhandar,Gurgaon,Near Sector 5- Ashok Vihar Phase 2- Palam Vihar- Gurgaon,Mithai,650,No,Yes,No,No,3.4,Average,33
Shree Shyam Bhojnalaya,Gurgaon,Ashok Vihar Part 2- Near Sector 5 Chowk- Palam Vihar- Gurgaon,North Indian,300,No,Yes,No,No,3.3,Average,27
Shristi Happy Eats,Gurgaon,G-1- Behind Ansal Plaza Mall- Palam Vihar- Gurgaon,Street Food,500,No,Yes,No,No,3.4,Average,327
Singh Terrace Grill,Gurgaon,C-96/97- 1st Floor- Vyapar Kendra- Palam Vihar- Gurgaon,North Indian,450,No,No,No,No,3.2,Average,63
Swami Vaishno Dhaba,Gurgaon,Opposite Petrol Pump- Palam Vihar- Gurgaon,North Indian,600,No,No,No,No,2.9,Average,16
Madras Cafe,Gurgaon,SCO 17- Near Huda Office- Sector 14- Gurgaon,South Indian- North Indian- Chinese- Fast Food,1500,Yes,No,No,No,2.6,Average,92
Madurai Meenakshi Bhawan,Gurgaon,158- Sector 14 Market- Sector 14- Gurgaon,South Indian- North Indian,600,No,No,No,No,3.3,Average,60
Masala Fusion,Gurgaon,Opposite Air Force School- Old Delhi Road- Sector 14- Gurgaon,North Indian- Chinese,700,No,No,No,No,3.2,Average,17
Moti Mahal Delux Tandoori Trail,Gurgaon,Old Delhi Road- Opposite Ajit Cinema- Sector 14- Gurgaon,North Indian- Continental,500,No,No,No,No,3,Average,6
Mr. & Mrs. Idly,Gurgaon,165/6- Shining Sun Tower- Furniture Market Near Government Girls School- Jacobpura- New Railway Road- Sector 14- Gurgaon,South Indian- Chinese,600,No,No,No,No,2.7,Average,14
Pind Bawarchi,Gurgaon,Shop 4 & 5- Huda Market- Sector 14- Gurgaon,North Indian- Chinese,700,No,Yes,No,No,2.6,Average,181
Republic of Chicken,Gurgaon,SG 28- Sector 14- Gurgaon,Raw Meats- Fast Food,500,No,Yes,No,No,3.3,Average,150
Ridhi Sidhi,Gurgaon,Bhim Nagar- Near Ram Lila Ground- Sector 14- Gurgaon,North Indian- Chinese- South Indian,100,No,No,No,No,3.1,Average,7
Romi Da Dhaba,Gurgaon,Opposite Air Force School- Old Delhi Road- Sector 14- Gurgaon,North Indian,600,No,Yes,No,No,3.6,Good,252
Shamji Sweets,Gurgaon,289/2- Old Delhi Road- Near Telephone Exchange- Sector 14- Gurgaon,Mithai- South Indian- Chinese- Street Food- North Indian,600,No,No,No,No,3.6,Good,187
Pizza Hut Delivery,Gurgaon,SCO 63- Ground Floor- Behind HP Petrol Pump- Sector 23 A- Near Sector 23- Gurgaon,Italian- Pizza- Fast Food,1000,Yes,Yes,No,No,1.8,Poor,322
Game n Grillz,Gurgaon,Near ITM University- Sector 23-A- Sector 23- Gurgaon,North Indian- Chinese- Fast Food,400,No,No,No,No,3.3,Average,114
Hamoni Red: Play Cafe,Gurgaon,CK Farm- Carterpuri Village- Sector 23A- Gurgaon- Sector 23- Gurgaon,Cafe,550,No,Yes,No,No,3.2,Average,80
Firangi Bake,Gurgaon,SCO 48- Sec 23 A- Sector 23- Gurgaon,Bakery,800,No,No,No,No,4.5,Excellent,280
Indochi,Gurgaon,Near ITM University- Sector 23-A- Near Sector 23- Gurgaon,Chinese- Fast Food- North Indian,1100,No,No,No,No,4.8,Excellent,415
Kettle & Kegs,Gurgaon,Sector 23- Gurgaon,Tea,2000,No,No,No,No,4.4,Very Good,646
The Food Garage,Gurgaon,Shop 65- Near Petrol Pump- Huda Shopping Market- Sector 23A- Sector 23- Gurgaon,Chinese- North Indian,1500,No,No,No,No,3.5,Good,1681
Machan,Gurgaon,Near Leisure Valley Park- Sector 29- Gurgaon,North Indian- Chinese,800,No,No,No,No,4.6,Excellent,302
Mainland China,Gurgaon,SCO 26- Opposite Reliance Mart- Main Market- Sector 29- Gurgaon,Chinese,1100,No,No,No,No,3.8,Good,911
Mocha,Guwahati,Anil Plaza 2- G.S Road- Christian Basti- Guwahati,Cafe- Italian,1400,No,No,No,No,4.3,Very Good,2191
Terra Mayaa Restaurant and Lounge,Guwahati,6th Floor- Anil Plaza 2- G.S. Road- Christian Basti- Guwahati,North Indian- Continental- Italian- Chinese,1000,No,No,No,No,4.2,Very Good,856
The Basement Cafí©,Guwahati,R.G. Baruah Road- Near Guwahati Commerece College- Chandmari- Guwahati,Cafe,1600,No,No,No,No,4.4,Very Good,1115
Strawberry Fields,Guwahati,Chakradhar Villa- Opposite All India Radio- Chandmari- Guwahati,Cafe,800,No,No,No,No,3.7,Good,1221
Brooklyn Blues,Guwahati,4th Floor- Dona Planet Mall- G. S. Road- Christian Basti- Guwahati,Continental- European,1300,No,No,No,No,4.3,Very Good,918
Confucius,Guwahati,Near VLCC- G.S. Road- Christian Basti- Guwahati,Chinese- Thai,700,No,No,No,No,3.8,Good,601
The Woking Mama,Guwahati,4th Floor- Dona Planet Multiplex Mall- D. Neog Path- GS Road- Christian Basti- Guwahati,Chinese- Thai- Japanese- Asian,800,No,No,No,No,4.2,Very Good,414
Underdoggs Sports Bar & Grill,Guwahati,1st Floor- Central Mall- G.S. Road- Sree Nagar- Christian Basti- Guwahati,North Indian- Continental,1100,No,No,No,No,4.6,Excellent,555
The Zouq : Resto-Cafe,Guwahati,1st Floor- Royal Orchard- House 1- By Lane 2- Near Arohan and Passport Office- Dispur- Guwahati,Cafe- North Indian- Italian,1500,No,No,No,No,3.7,Good,516
BrewBakes,Guwahati,Near Six Mile Flyover- above Domino's Pizza- Six Mile- Guwahati G.S. Road,Cafe- Continental- Chinese,600,No,No,No,No,4.5,Excellent,840
Barbeque Nation,Guwahati,2nd Floor- Adityam Building- Ulubari- Guwahati,North Indian,1500,No,No,No,No,4.7,Excellent,681
Yo! China,Guwahati,1st Floor- Adityam Building-Borthakur Mall Road- Ulubari- Guwahati,Chinese,800,No,No,No,No,4.3,Very Good,265
4 Seasons,Guwahati,Opposite Institute of Social Science- Bhuban Road- Uzan Bazaar- Guwahati,Chinese- North Indian,1100,No,No,No,No,4.4,Very Good,323
11th Avenue Cafe Bistro,Guwahati,Opposite Assam State Museum- Dighalipukhuri- Tayabullah Road- Uzan Bazaar- Guwahati,Cafe- American- Italian- Continental,2000,No,No,No,No,4.2,Very Good,367
Cafí© Riverrun,Guwahati,47- Mahatma Gandhi Road- Uzan Bazaar- FabIndia Building- Guwahati ,Continental- Juices- Cafe- Desserts- Salad- Italian,350,No,No,No,No,3.4,Average,16
Fat Belly,Guwahati,Opposite Rabindra Bhawan- GNB Road- Ambari- Dighalipukhuri East- Uzan Bazaar- Guwahati,Asian- Chinese- Tibetan,800,Yes,Yes,No,No,2.7,Average,80
The Corner Cafe,Guwahati,Navin Bhawan- Lamb Road- Ambari- Uzan Bazaar Guwahti- Uzan Bazaar- Guwahati,Cafe- Continental,2000,Yes,Yes,No,No,4.3,Very Good,1887
Chung Fa,Guwahati,Zoo Narengi Road- Geetanagar- Zoo Tiniali Area- Guwahati- Zoo Tiniali- Guwahati,Chinese,1400,Yes,Yes,No,No,4,Very Good,802
Shanghai Salsa,Guwahati,37- 1st Floor- Hatigarh Chariali- Mother Teresa Road- Zoo Tiniali Area- Zoo Tiniali- Guwahati,Continental- Fast Food- Chinese- Charcoal Grill- Mexican,250,No,No,No,No,3,Average,4
Three Guys,Guwahati,R.G.B Road- Zonali- Near Jonali Bus Stop- Zoo Tiniali- Guwahati,Continental- North Indian- Chinese- Arabian- Thai,200,No,No,No,No,3,Average,5
Ziya,Guwahati,Opposite 5th By-Lane- Mother Teresa Road- Zoo Road- Zoo Tiniali- Guwahati,Continental- Chinese,200,No,No,No,No,3,Average,10
Exotica,Hyderabad,Opposite Audi Showroom- 5th Floor- 12th Square Building- Road 12- Banjara Hills- Hyderabad,Mughlai- North Indian- Chinese,100,No,No,No,No,0,Not rated,2
AB's - Absolute Barbecues,Hyderabad,No. 8-2-618/10-11-2nd Floor- Krishe Amethyst- Road No.1- Banjara Hills- Hyderabad,European- Mediterranean- North Indian,1200,No,Yes,No,No,3,Average,57
Chili's,Hyderabad,Flat 48- Ground Floor- Opposite Vengal Rao Park- Road 1- Banjara Hills- Hyderabad,Mexican- American- Tex-Mex- Burger,500,No,Yes,No,No,3.1,Average,4
The Fisherman's Wharf,Hyderabad,304- Puppalaguda- Financial District-ISB - Outer Ring Road- Gachibowli- Hyderabad,Seafood- Continental- Goan- Asian- Andhra,350,No,No,No,No,2.9,Average,4
Chili's,Hyderabad,F 48- 1st Floor- Inorbit Mall- Hitech City- Hyderabad,Mexican- American- Tex-Mex- Burger,450,No,No,No,No,0,Not rated,0
Pine & Dine,Hyderabad,Plot 73- Jubilee Enclave- Hitech City- Hyderabad,North Indian- South Indian- Chinese,300,No,No,No,No,0,Not rated,0
Jonathan's Kitchen - Holiday Inn Express & Suites,Hyderabad,Holiday Inn Express & Suites- Gachibowli- Hyderabad,North Indian- Japanese- Italian,300,No,No,No,No,0,Not rated,2
AB's - Absolute Barbecues,Hyderabad,Plot 483- 4th Floor- Pemmasani Complex- Bajaj Electronics Building- Near Madhapur Police Station- Road 36- Jubilee Hills- Hyderabad,European- Mediterranean- North Indian,500,No,No,No,No,0,Not rated,1
Coní_u,Hyderabad,479/B- Road 21- Jubilee Hills- Hyderabad,Bakery- Desserts,600,No,No,No,No,0,Not rated,2
Dock Forty Five,Hyderabad,1067- Road 45- Jubilee Hills- Hyderabad,Continental- Asian,500,No,Yes,No,No,0,Not rated,1
